url,sic_code,sic_code_title,description,error
https://siccode.com/sic-code/3944/games-toys-childrens-vehicles,3944,games-toys-childrens-vehicles,"Establishments primarily engaged in manufacturing games and game sets for adults and children, and mechanical and nonmechanical toys. Important products of this industry include games; toy furniture; doll carriages and carts; construction sets; mechanical trains; toy guns and rifles; baby carriages and strollers; children's tricycles, coaster wagons, play cars, sleds, and other children's outdoor wheel goods and vehicles, except bicycles. Included are establishments primarily engaged in manufacturing electronic board games; electronic toys; and electronic game machines, except coin-operated.",
https://siccode.com/sic-code/3949/sporting-athletic-goods,3949,sporting-athletic-goods,"Establishments primarily engaged in manufacturing sporting and athletic goods, not elsewhere classified, such as fishing tackle; golf and tennis goods; baseball, football, basketball, and boxing equipment; roller skates and ice skates; gymnasium and playground equipment; billiard and pool tables; and bowling alleys and equipment.",
https://siccode.com/sic-code/395/pens-pencils-artists-materials,395,pens-pencils-artists-materials,"For detailed description of SIC 395, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/3951/pens-mechanical-pencils-parts,3951,pens-mechanical-pencils-parts,"Establishments primarily engaged in manufacturing pens (including ballpoint pens), refill cartridges, mechanical pencils, fine and broad tipped markers, and parts.",
https://siccode.com/sic-code/3952/lead-pencils-crayons-artists-materials,3952,lead-pencils-crayons-artists-materials,"Establishments primarily engaged in manufacturing lead pencils, pencil leads, and crayons; and materials and equipment for artwork, such as air-brushes, drawing tables and boards, palettes, sketch boxes, pantographs, artists' colors and waxes, pyrography goods, drawing inks, and drafting materials.  ",
https://siccode.com/sic-code/3953/marking-devices,3953,marking-devices,"Establishments primarily engaged in manufacturing rubber and metal hand-stamps, dies, and seals; steel letters and figures; and stencils for use in painting or marking.",
https://siccode.com/sic-code/3955/carbon-paper-inked-ribbons,3955,carbon-paper-inked-ribbons,Establishments primarily engaged in manufacturing carbon paper; spirit or gelatin process and other stencil paper; and inked or carbon ribbons for business machines.,
https://siccode.com/sic-code/396/costume-jewelry-costume-novelties-buttons-notions,396,costume-jewelry-costume-novelties-buttons-notions,"For detailed description of SIC 396, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/3961/costume-jewelry-costume-novelties,3961,costume-jewelry-costume-novelties,"Establishments primarily engaged in manufacturing costume jewelry, costume novelties, and ornaments made of all materials, except precious metal, precious or semiprecious stones, and rolled goldplate and gold- filled materials. ",
https://siccode.com/sic-code/3965/fasteners-buttons-needles-pins,3965,fasteners-buttons-needles-pins,"Establishments primarily engaged in manufacturing notions, such as slide and snap fasteners and zippers, machine and hand needles, pins, hooks and eyes, buckles, buttons, button parts, and button blanks. ",
https://siccode.com/sic-code/399/manufacturing-industries,399,manufacturing-industries,"For detailed description of SIC 399, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/3991/brooms-brushes,3991,brooms-brushes,"Establishments primarily engaged in manufacturing household, industrial, and street sweeping brooms; and brushes, such as paintbrushes, toothbrushes, toilet brushes, and household and industrial brushes.",
https://siccode.com/sic-code/3993/signs-advertising-specialties,3993,signs-advertising-specialties,"Establishments primarily engaged in manufacturing electrical, mechanical, cutout, or plate signs and advertising displays, including neon signs, and advertising specialties.",
https://siccode.com/sic-code/3995/burial-caskets,3995,burial-caskets,"Establishments primarily engaged in manufacturing burial caskets and cases, including shipping cases, of wood or other material except concrete. ",
https://siccode.com/sic-code/3996/linoleum-asphalted-felt-base-hard-surface-floor-coverings,3996,linoleum-asphalted-felt-base-hard-surface-floor-coverings,"Establishments primarily engaged in manufacturing linoleum, asphalted-felt-base, and other hard surface floor coverings, not elsewhere classified.",
https://siccode.com/sic-code/3999/manufacturing-industries,3999,manufacturing-industries,"Establishments primarily engaged in manufacturing miscellaneous fabricated products, including beauty shop and barber shop equipment; hair work; tobacco pipes and cigarette holders; coin-operated amusement machines; matches; candles; lamp shades; feathers; artificial trees and flowers made from all materials, except glass; dressed and dyed furs; umbrellas, parasols, and canes; and other articles, not elsewhere classified. ",
https://siccode.com/sic-code/40/railroad-transportation,40,railroad-transportation,"This major group includes establishments furnishing transportation by line-haul railroad, and switching and terminal establishments. ",
https://siccode.com/sic-code/401/railroads,401,railroads,"For detailed description of SIC 401, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4011/railroads-line-haul-operating,4011,railroads-line-haul-operating,Establishments primarily engaged in line-haul railroad passenger and freight operations.,
https://siccode.com/sic-code/4013/railroad-switching-terminal-establishments,4013,railroad-switching-terminal-establishments,"Establishments primarily engaged in the furnishing of terminal facilities for rail passenger or freight traffic for line-haul service, and in the movement of railroad cars between terminal yards, industrial sidings and other local sites. Terminal companies do not necessarily operate any vehicles themselves, but may operate the stations and terminals.  ",
https://siccode.com/sic-code/41/local-suburban-transit-interurban-highway-passenger-transportation,41,local-suburban-transit-interurban-highway-passenger-transportation,"This major group includes establishments primarily engaged in furnishing local and suburban passenger transportation, such as those providing passenger transportation within a single municipality, contiguous municipalities, or a municipality and its suburban areas, by bus, rail, or subway, either separately or in combination, and establishments engaged in furnishing transportation to local scenic features. Also included are establishments primarily engaged in furnishing highway passenger transportation and establishments furnishing highway passenger terminal or maintenance facilities. ",
https://siccode.com/sic-code/411/local-suburban-passenger-transportation,411,local-suburban-passenger-transportation,"For detailed description of SIC 411, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4111/local-suburban-transit,4111,local-suburban-transit,"Establishments primarily engaged in furnishing local and suburban mass passenger transportation over regular routes and on regular schedules, with operations confined principally to a municipality, contiguous municipalities, or a municipality and its suburban areas. Also included in this industry are establishments primarily engaged in furnishing passenger transportation by automobile, bus, or rail to, from, or between airports or rail terminals, over regular routes, and those providing bus and rail commuter services. ",
https://siccode.com/sic-code/4119/local-passenger-transportation,4119,local-passenger-transportation,"Establishments primarily engaged in furnishing miscellaneous passenger transportation, where such operations are principally within a municipality, contiguous municipalities, or a municipality and its suburban areas.",
https://siccode.com/sic-code/412/taxicabs,412,taxicabs,"For detailed description of SIC 412, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4121/taxicabs,4121,taxicabs,"Establishments primarily engaged in furnishing passenger transportation by automobiles not operated on regular schedules or between fixed terminals. Taxicab fleet owners and organizations are included, regardless of whether drivers are hired or rent their cabs or are otherwise compensated.",
https://siccode.com/sic-code/413/intercity-rural-bus-transportation,413,intercity-rural-bus-transportation,"For detailed description of SIC 413, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4131/intercity-rural-bus-transportation,4131,intercity-rural-bus-transportation,"Establishments primarily engaged in furnishing bus transportation, over regular routes and on regular schedules, the operations of which are principally outside a single municipality, outside one group of contiguous municipalities, and outside a single municipality and its suburban areas.  ",
https://siccode.com/sic-code/414/bus-charter-service,414,bus-charter-service,"For detailed description of SIC 414, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4141/local-bus-charter-service,4141,local-bus-charter-service,"Establishments primarily engaged in furnishing local bus charter service where such operations are principally within a single municipality, contiguous municipalities, or a municipality and its suburban areas. ",
https://siccode.com/sic-code/4142/bus-charter-service,4142,bus-charter-service,"Establishments primarily engaged in furnishing bus charter service, except local, where such operations are principally outside a single municipality, outside one group of contiguous municipalities, and outside a single municipality and its suburban areas. ",
https://siccode.com/sic-code/415/school-buses,415,school-buses,"For detailed description of SIC 415, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4151/school-buses,4151,school-buses,Establishments primarily engaged in operating buses to transport pupils to and from school. School bus establishments operated by educational institutions should be treated as auxiliaries. ,
https://siccode.com/sic-code/417/terminal-service-facilities-motor-vehicle,417,terminal-service-facilities-motor-vehicle,"For detailed description of SIC 417, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4173/terminal-service-facilities-motor-vehicle-passenger-transportation,4173,terminal-service-facilities-motor-vehicle-passenger-transportation,"Establishments primarily engaged in the operation of motor vehicle passenger terminals and of maintenance and service facilities, not operated by companies that also furnish motor vehicle passenger transportation.",
https://siccode.com/sic-code/42/motor-freight-transportation-warehousing,42,motor-freight-transportation-warehousing,"This major group includes establishments furnishing local or long-distance trucking or transfer services, or those engaged in the storage of farm products, furniture and other household goods, or commercial goods of any nature. The operation of terminal facilities for handling freight, with or without maintenance facilities, is also included. ",
https://siccode.com/sic-code/421/trucking-courier-services,421,trucking-courier-services,"For detailed description of SIC 421, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4212/local-trucking,4212,local-trucking,"Establishments primarily engaged in furnishing trucking or transfer services without storage for freight generally weighing more than 100 pounds, in a single municipality, contiguous municipalities, or a municipality and its suburban areas. ",
https://siccode.com/sic-code/4213/trucking,4213,trucking,"Establishments primarily engaged in furnishing ""over-the-road"" trucking services or trucking services and storage services, including household goods either as common carriers or under special or individual contracts or agreements, for freight generally weighing more than 100 pounds. such operations are principally outside a single municipality, outside one group of contiguous municipalities, or outside a single municipality and its suburban areas. ",
https://siccode.com/sic-code/4214/local-trucking-storage,4214,local-trucking-storage,"Establishments primarily engaged in furnishing both trucking and storage services, including household goods, within a single municipality, contiguous municipalities, or a municipality and its suburban areas. ",
https://siccode.com/sic-code/4215/courier-services,4215,courier-services,"Establishments primarily engaged in the delivery of individually addressed letters, parcels, and packages (generally under 100 pounds), except by means of air transportation or by the United States Postal Service. Delivery is usually made by street or highway within a local area or between cities.  ",
https://siccode.com/sic-code/422/public-warehousing-storage,422,public-warehousing-storage,"For detailed description of SIC 422, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4221/farm-product-warehousing-storage,4221,farm-product-warehousing-storage,Establishments primarily engaged in the warehousing and storage of farm products.  ,
https://siccode.com/sic-code/4222/refrigerated-warehousing-storage,4222,refrigerated-warehousing-storage,"Establishments primarily engaged in the warehousing and storage of perishable goods under refrigeration. The establishments may also rent locker space for the storage of food products for individual households and provide incidental services for processing, preparing, or packaging such food for storage. ",
https://siccode.com/sic-code/4225/warehousing-storage,4225,warehousing-storage,Establishments primarily engaged in the warehousing and storage of a general line of goods. ,
https://siccode.com/sic-code/4226/special-warehousing-storage,4226,special-warehousing-storage,"Establishments primarily engaged in the warehousing and storage of special products, not elsewhere classified, such as household goods, automobiles (dead storage only), furs (for the trade), textiles, whiskey, and goods at foreign trade zones. ",
https://siccode.com/sic-code/423/terminal-joint-terminal-maintenance,423,terminal-joint-terminal-maintenance,"For detailed description of SIC 423, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4231/terminal-joint-terminal-maintenance-facilities-motor-freight-transportation,4231,terminal-joint-terminal-maintenance-facilities-motor-freight-transportation,Establishments primarily engaged in the operation of terminal facilities used by highway-type property carrying vehicles. Also included are terminals which provide maintenance and service for motor vehicles.  ,
https://siccode.com/sic-code/43/united-states-postal-service,43,united-states-postal-service,This major group includes all establishments of the United States Postal Service. ,
https://siccode.com/sic-code/431/united-states-postal-service,431,united-states-postal-service,"For detailed description of SIC 431, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4311/united-states-postal-service,4311,united-states-postal-service,This industry includes all establishments of the U.S. Postal Service. United States Postal Service,
https://siccode.com/sic-code/44/water-transportation,44,water-transportation,"This major group includes establishments engaged in freight and passenger transportation on the open seas or inland waters, and establishments furnishing such incidental services as lighterage, towing, and canal operation. This major group also includes excursion boats, sight-seeing boats, and water taxis. ",
https://siccode.com/sic-code/441/deep-sea-foreign-transportation-freight,441,deep-sea-foreign-transportation-freight,"For detailed description of SIC 441, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4412/deep-sea-foreign-transportation-freight,4412,deep-sea-foreign-transportation-freight,Establishments primarily engaged in operating vessels for the transportation of freight on the deep seas between the United States and foreign ports. Establishments operating vessels for the transportation of freight which travel to foreign ports and also to noncontiguous territories are classified in this industry.,
https://siccode.com/sic-code/442/deep-sea-domestic-transportation-freight,442,deep-sea-domestic-transportation-freight,"For detailed description of SIC 442, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4424/deep-sea-domestic-transportation-freight,4424,deep-sea-domestic-transportation-freight,"Establishments primarily engaged in operating vessels for the transportation of freight on the deep seas between ports of the United States, the Panama Canal Zone, Puerto Rico, and United States island possessions or protectorates. Also included are operations limited to the coasts of Alaska, Hawaii, or Puerto Rico. Coastwise transportation of freight ",
https://siccode.com/sic-code/443/freight-transportation-great-lakes-st-lawrence-seaway,443,freight-transportation-great-lakes-st-lawrence-seaway,"For detailed description of SIC 443, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4432/freight-transportation-great-lakes-st-lawrence-seaway,4432,freight-transportation-great-lakes-st-lawrence-seaway,"Establishments primarily engaged in the transportation of freight on the Great Lakes and the St. Lawrence Seaway, either between United States ports or between United States and Canadian ports. ",
https://siccode.com/sic-code/444/water-transportation-freight,444,water-transportation-freight,"For detailed description of SIC 444, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4449/water-transportation-freight,4449,water-transportation-freight,"Establishments primarily engaged in the transportation of freight on all inland waterways, including the intracoastal waterways on the Atlantic and Gulf Coasts. ",
https://siccode.com/sic-code/448/water-transportation-passengers,448,water-transportation-passengers,"For detailed description of SIC 448, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4481/deep-sea-transportation-passengers,4481,deep-sea-transportation-passengers,Establishments primarily engaged in operating vessels for the transportation of passengers on the deep seas. ,
https://siccode.com/sic-code/4482/ferries,4482,ferries,Establishments primarily engaged in operating ferries for the transportation of passengers or vehicles. ,
https://siccode.com/sic-code/4489/water-transportation-passengers,4489,water-transportation-passengers,"Establishments primarily engaged in furnishing water transportation of passengers, not elsewhere classified. ",
https://siccode.com/sic-code/449/services-incidental-water-transportation,449,services-incidental-water-transportation,"For detailed description of SIC 449, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4491/marine-cargo-handling,4491,marine-cargo-handling,"Establishments primarily engaged in activities directly related to marine cargo handling from the time cargo, for or from a vessel, arrives at shipside, dock, pier, terminal, staging area, or in-transit area until cargo loading or unloading operations are completed. Included in this industry are establishments primarily engaged in the transfer of cargo between ships and barges, trucks, trains, pipelines, and wharfs. Cargo handling operations carried on by transportation companies and separately reported are classified here. This industry includes the operation and maintenance of piers, docks, and associated buildings and facilities. ",
https://siccode.com/sic-code/4492/towing-tugboat-services,4492,towing-tugboat-services,Establishments primarily engaged in furnishing marine towing and tugboat services in the performance of auxiliary or terminal services in harbor areas. The vessels used in performing these services do not carry cargo or passengers. ,
https://siccode.com/sic-code/4493/marinas,4493,marinas,"Establishments primarily engaged in operating marinas. These establishments rent boat slips and store boats, and generally perform a range of other services including cleaning and incidental boat repair. They frequently sell food, fuel, and fishing supplies, and may sell boats.",
https://siccode.com/sic-code/4499/water-transportation-services,4499,water-transportation-services,"Establishments primarily engaged in furnishing miscellaneous services incidental to water transportation, not elsewhere classified, such as lighterage, boat hiring, except for pleasure; chartering of vessels; canal operation; ship cleaning, except hold cleaning; and steamship leasing. ",
https://siccode.com/sic-code/45/transportation-air,45,transportation-air,This major group includes establishments engaged in furnishing domestic and foreign transportation by air and also those operating airports and flying fields and furnishing terminal services. ,
https://siccode.com/sic-code/451/air-transportation-scheduled-air-courier,451,air-transportation-scheduled-air-courier,"For detailed description of SIC 451, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4512/air-transportation-scheduled,4512,air-transportation-scheduled,Establishments primarily engaged in furnishing air transportation over regular routes and on regular schedules. This industry includes Alaskan carriers operating over regular or irregular routes.,
https://siccode.com/sic-code/4513/air-courier-services,4513,air-courier-services,"Establishments primarily engaged in furnishing air delivery of individually addressed letters, parcels, and packages (generally under 100 pounds), except by the U.S. Postal Service. While these establishments deliver letters, parcels, and packages by air, the initial pick-up and the final delivery are often made by other modes of transportation, such as by truck, bicycle, or motorcycle. Separate establishments of air courier companies engaged in providing pick-up and delivery only; ""drop-off points""; or distribution centers are all classified in this industry. ",
https://siccode.com/sic-code/452/air-transportation-nonscheduled,452,air-transportation-nonscheduled,"For detailed description of SIC 452, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4522/air-transportation-nonscheduled,4522,air-transportation-nonscheduled,"Establishments primarily engaged in furnishing nonscheduled air transportation. Also included in this industry are establishments primarily engaged in furnishing airplane sight-seeing services, air taxi services and helicopter passenger transportation services to, from, or between local airports, whether or not scheduled.",
https://siccode.com/sic-code/458/airports-flying-fields-airport-terminal,458,airports-flying-fields-airport-terminal,"For detailed description of SIC 458, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4581/airports-flying-fields-airport-terminal-services,4581,airports-flying-fields-airport-terminal-services,"Establishments primarily engaged in operating and maintaining airports and flying fields; in servicing, repairing (except on a factory basis), maintaining, and storing aircraft; and in furnishing coordinated handling services for airfreight or passengers at airports. This industry also includes private establishments primarily engaged in air traffic control operations. ",
https://siccode.com/sic-code/46/pipelines,46,pipelines,"This major group includes establishments primarily engaged in the pipeline transportation of petroleum and other commodities, except natural gas. Pipelines operated by petroleum producing or refining companies and separately reported are included. ",
https://siccode.com/sic-code/461/pipelines,461,pipelines,"For detailed description of SIC 461, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4612/crude-petroleum-pipelines,4612,crude-petroleum-pipelines,Establishments primarily engaged in the pipeline transportation of crude petroleum.  ,
https://siccode.com/sic-code/4613/refined-petroleum-pipelines,4613,refined-petroleum-pipelines,"Establishments primarily engaged in the pipeline transportation of refined products of petroleum, such as gasoline and fuel oil. ",
https://siccode.com/sic-code/4619/pipelines,4619,pipelines,"Establishments primarily engaged in the pipeline transportation of commodities, except crude petroleum, refined products of petroleum, and natural gas.",
https://siccode.com/sic-code/47/transportation-services,47,transportation-services,"This major group includes establishments furnishing services incidental to transportation, such as forwarding and packing services, and the arrangement of passenger and freight transportation.",
https://siccode.com/sic-code/472/arrangement-passenger-transportation,472,arrangement-passenger-transportation,"For detailed description of SIC 472, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4724/travel-agencies,4724,travel-agencies,"Establishments primarily engaged in furnishing travel information and acting as agents in arranging tours, transportation, rental of cars, and lodging for travelers. ",
https://siccode.com/sic-code/4725/tour-operators,4725,tour-operators,Establishments primarily engaged in arranging and assembling tours for sale through travel agents. Tour operators primarily engaged in selling their own tours directly to travelers are also included in this industry. ,
https://siccode.com/sic-code/4729/arrangement-passenger-transportation,4729,arrangement-passenger-transportation,"Establishments primarily engaged in arranging passenger transportation, not elsewhere classified, such as ticket offices, not operated by transportation companies, for railroads, buses, ships, and airlines. ",
https://siccode.com/sic-code/473/arrangement-transportation-freight-cargo,473,arrangement-transportation-freight-cargo,"For detailed description of SIC 473, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4731/arrangement-transportation-freight-cargo,4731,arrangement-transportation-freight-cargo,"Establishments primarily engaged in furnishing shipping information and acting as agents in arranging transportation for freight and cargo. Also included in this industry are freight forwarders which undertake the transportation of goods from the shippers to receivers for a charge covering the entire transportation, and, in turn, make use of the services of other transportation establishments as instrumentalities in effecting delivery. ",
https://siccode.com/sic-code/474/rental-railroad-cars,474,rental-railroad-cars,"For detailed description of SIC 474, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4741/rental-railroad-cars,4741,rental-railroad-cars,"Establishments primarily engaged in renting railroad cars, whether or not also performing services connected with the use thereof, or in performing services connected with the rental of railroad cars. ",
https://siccode.com/sic-code/478/services-incidental-transportation,478,services-incidental-transportation,"For detailed description of SIC 478, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4783/packing-crating,4783,packing-crating,"Establishments primarily engaged in packing, crating, and otherwise preparing goods for shipping. ",
https://siccode.com/sic-code/4785/fixed-facilities-inspection-weighing-services-motor-vehicle-transportation,4785,fixed-facilities-inspection-weighing-services-motor-vehicle-transportation,"Establishments primarily engaged in the inspection and weighing of goods in connection with transportation or in the operation of fixed facilities for motor vehicle transportation, such as toll roads, highway bridges, and other fixed facilities, except terminals. ",
https://siccode.com/sic-code/4789/transportation-services,4789,transportation-services,"Establishments primarily engaged in furnishing transportation or services incidental to transportation, not elsewhere classified. Included in this industry are stock yards that do not buy, sell, or auction livestock; sleeping and dining car operations not performed by railroads; and horse-drawn cabs and carriages for hire. ",
https://siccode.com/sic-code/48/communications,48,communications,"This major group includes establishments furnishing point-to-point communications services, whether intended to be received aurally or visually; and radio and television broadcasting. This major group also includes establishments primarily engaged in providing paging and beeper services and those engaged in leasing telephone lines or other methods of telephone transmission, such as optical fiber lines and microwave or satellite facilities, and reselling the use of such methods to others. ",
https://siccode.com/sic-code/481/telephone-communications,481,telephone-communications,"For detailed description of SIC 481, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4812/radiotelephone-communications,4812,radiotelephone-communications,"Establishments primarily engaged in providing two-way radiotelephone communications services, such as cellular telephone services. This industry also includes establishments primarily engaged in providing telephone paging and beeper services and those engaged in leasing telephone lines or other methods of telephone transmission, such as optical fiber lines and microwave or satellite facilities, and reselling the use of such methods to others. ",
https://siccode.com/sic-code/4813/telephone-communications,4813,telephone-communications,"Establishments primarily engaged in furnishing telephone voice and data communications, except radiotelephone and telephone answering services. This industry also includes establishments primarily engaged in leasing telephone lines or other methods of telephone transmission, such as optical fiber lines and microwave or satellite facilities, and reselling the use of such methods to others.  ",
https://siccode.com/sic-code/482/telegraph-message-communications,482,telegraph-message-communications,"For detailed description of SIC 482, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4822/telegraph-message-communications,4822,telegraph-message-communications,"Establishments primarily engaged in furnishing telegraph and other nonvocal message communications services, such as cablegram, electronic mail, and facsimile transmission services. ",
https://siccode.com/sic-code/483/radio-television-broadcasting-stations,483,radio-television-broadcasting-stations,"For detailed description of SIC 483, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4832/radio-broadcasting-stations,4832,radio-broadcasting-stations,"Establishments primarily engaged in broadcasting aural programs by radio to the public. Included in this industry are commercial, religious, educational, and other radio stations. Also included here are establishments primarily engaged in radio broadcasting and which produce radio program materials. ",
https://siccode.com/sic-code/4833/television-broadcasting-stations,4833,television-broadcasting-stations,"Establishments primarily engaged in broadcasting visual programs by television to the public, except cable and other pay television services. Included in this industry are commercial, religious, educational, and other television stations. Also included here are establishments primarily engaged in television broadcasting and which produce taped television program materials.",
https://siccode.com/sic-code/484/cable-pay-television-services,484,cable-pay-television-services,"For detailed description of SIC 484, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4841/cable-pay-television-services,4841,cable-pay-television-services,"Establishments primarily engaged in the dissemination of visual and textual television programs, on a subscription or fee basis. Included in this industry are establishments which are primarily engaged in cablecasting and which also produce taped program materials. ",
https://siccode.com/sic-code/489/communication-services,489,communication-services,"For detailed description of SIC 489, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4899/communication-services,4899,communication-services,"Establishments primarily engaged in furnishing communications services, not elsewhere classified. ",
https://siccode.com/sic-code/49/electric-gas-sanitary-services,49,electric-gas-sanitary-services,"This major group includes establishments engaged in the generation, transmission, and/or distribution of electricity or gas or steam. such establishments may be combinations of any of the above three services and also include other types of services, such as transportation, communications, and refrigeration. water and irrigation systems, and sanitary systems engaged in the collection and disposal of garbage, sewage, and other wastes by means of destroying or processing materials, are also included. ",
https://siccode.com/sic-code/491/electric-services,491,electric-services,"For detailed description of SIC 491, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4911/electric-services,4911,electric-services,"Establishments engaged in the generation, transmission, and/or distribution of electric energy for sale.",
https://siccode.com/sic-code/492/gas-production-distribution,492,gas-production-distribution,"For detailed description of SIC 492, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4922/natural-gas-transmission,4922,natural-gas-transmission,Establishments engaged in the transmission and/or storage of natural gas for sale. ,
https://siccode.com/sic-code/4923/natural-gas-transmission-distribution,4923,natural-gas-transmission-distribution,Establishments engaged in both the transmission and distribution of natural gas for sale. ,
https://siccode.com/sic-code/4924/natural-gas-distribution,4924,natural-gas-distribution,Establishments engaged in the distribution of natural gas for sale. ,
https://siccode.com/sic-code/4925/mixed-manufactured-liquefied-petroleum-gas-production-andor-distribution,4925,mixed-manufactured-liquefied-petroleum-gas-production-andor-distribution,"Establishments engaged in the manufacture and/or distribution of gas for sale, including mixtures of manufactured with natural gas.  ",
https://siccode.com/sic-code/493/combination-electric-gas-utility,493,combination-electric-gas-utility,"For detailed description of SIC 493, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4931/electric-services-combined,4931,electric-services-combined,"Establishments primarily engaged in providing electric services in combination with other services, with electric services as the major part though less than 95 percent of the total.",
https://siccode.com/sic-code/4932/gas-services-combined,4932,gas-services-combined,"Establishments primarily engaged in providing gas services in combination with other services, with gas services as the major part though less than 95 percent of the total. ",
https://siccode.com/sic-code/4939/combination-utilities,4939,combination-utilities,"Establishments primarily engaged in providing combinations of electric, gas, and other services, not elsewhere classified. ",
https://siccode.com/sic-code/494/water-supply,494,water-supply,"For detailed description of SIC 494, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4941/water-supply,4941,water-supply,"Establishments primarily engaged in distributing water for sale for domestic, commercial, and industrial use. ",
https://siccode.com/sic-code/495/sanitary-services,495,sanitary-services,"For detailed description of SIC 495, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4952/sewerage-systems,4952,sewerage-systems,"Establishments primarily engaged in the collection and disposal of wastes conducted through a sewer system, including such treatment processes as may be provided. ",
https://siccode.com/sic-code/4953/refuse-systems,4953,refuse-systems,"Establishments primarily engaged in the collection and disposal of refuse by processing or destruction or in the operation of incinerators, waste treatment plants, landfills, or other sites for disposal of such materials. ",
https://siccode.com/sic-code/4959/sanitary-services,4959,sanitary-services,"Establishments primarily engaged in furnishing sanitary services, not elsewhere classified.",
https://siccode.com/sic-code/496/steam-air-conditioning-supply,496,steam-air-conditioning-supply,"For detailed description of SIC 496, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4961/steam-air-conditioning-supply,4961,steam-air-conditioning-supply,Establishments engaged in the production and/or distribution of steam and heated or cooled air for sale. ,
https://siccode.com/sic-code/497/irrigation-systems,497,irrigation-systems,"For detailed description of SIC 497, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/4971/irrigation-systems,4971,irrigation-systems,Establishments primarily engaged in operating water supply systems for the purpose of irrigation.  ,
https://siccode.com/sic-code/50/wholesale-trade-durable-goods,50,wholesale-trade-durable-goods,This major group includes establishments primarily engaged in the wholesale distribution of durable goods. ,
https://siccode.com/sic-code/501/motor-vehicles-motor-vehicle-parts-supplies,501,motor-vehicles-motor-vehicle-parts-supplies,"For detailed description of SIC 501, see Subcategories in the Hierarchy Navigation on this page.",
https://siccode.com/sic-code/5012/automobiles-motor-vehicles,5012,automobiles-motor-vehicles,"Establishments primarily engaged in the wholesale distribution of new and used passenger automobiles, trucks, trailers, and other motor vehicles, including motorcycles, motor homes, and snowmobiles. ",
https://siccode.com/sic-code/5013/motor-vehicle-supplies-parts,5013,motor-vehicle-supplies-parts,"Establishments primarily engaged in the wholesale distribution of motor vehicle supplies, accessories, tools, and equipment; and new motor vehicle parts. ",
https://siccode.com/sic-code/5014/tires-tubes,5014,tires-tubes,Establishments primarily engaged in the wholesale distribution of tires and tubes for passenger and commercial vehicles. ,
